"","Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"163","C2_Identity__DOWN","GO:0098534","centriole assembly","21/3185","37/11518",0.567567567567568,2.05250965250965,3.9642478727723,0.000182794229130331,0.0203405175715871,0.018677403755234,"CCP110/CEP135/KAT2B/SPICE1/CEP76/SASS6/CEP44/POC1B/C2CD3/TRIM37/MDM1/CEP192/CEP120/VPS4B/CEP295/ALMS1/RTTN/CDK2/BRCA1/CEP85/PLK2",21
"164","C2_Identity__DOWN","GO:0030031","cell projection assembly","155/3185","438/11518",0.353881278538813,1.27975025626689,3.69029749941532,0.000187328448667477,0.0203405175715871,0.018677403755234,"ITGB1/RDX/ROCK1/NCKAP1/CDC14B/CCP110/ARL13B/NEK1/YAP1/RAPGEF2/ASAP1/SEPTIN7/ACTR2/EXOC5/FER/WDR11/RP2/BBS10/RAB5A/CEP97/PIP5K1A/KIF3A/WASF3/ANO6/KIAA0586/NPHP3/CEP135/APC/SPATA13/SRGAP2C/GORAB/CCDC88A/IFT81/TTBK2/ATP7A/WDR44/USP9X/INTU/NRP1/FGD6/POC1B/FAM149B1/CPLANE1/RO60/FMR1/TWF1/AKIRIN1/CDC14A/TOGARAM1/WDR35/NCK1/PIBF1/C2CD3/GOLPH3/ATP8B1/CD2AP/ACTR3/FNBP1L/TTC21B/MPHOSPH9/OPHN1/FAM161A/RFX3/CEP162/UNC119B/ODF2L/RAP2A/CEP290/DYNC2H1/MARCHF7/SPAG1/CILK1/CEP350/TTC8/GSK3B/ARHGAP24/CEP120/EPS8/ARHGEF6/CFAP44/PRICKLE1/DNAAF2/RAB23/CCDC66/BBS7/IFT80/VCL/GALNT11/WASL/IFT56/CFAP69/PIK3CA/OCRL/MYLK/CDKL5/FBXW8/VAV2/KANK1/SH3YL1/RAPGEF6/PIK3R1/WWTR1/CYLD/MACIR/SYNE2/ARL6/ARMC2/FGD4/CEP83/WDR19/BBOF1/IQCB1/ABL1/CORO1C/WDPCP/DNAH1/TGFBR1/TENM2/TMEM67/PTPDC1/NLGN1/DAAM2/S1PR1/P2RY12/AUTS2/DISC1/STK36/EMP1/KIF27/RIPOR2/SCLT1/CEP19/CEP126/CLCN4/PLCE1/SDCBP/ABCC4/STK26/RAB3IP/KIT/RPGR/MYO10/STON1/AVIL/ALPK1/VAV3/SLIT2/CDH13/AJUBA/F2RL1/SNX10/CFAP58/KLF5/DOCK11/CARMIL1",155
"165","C2_Identity__DOWN","GO:0030514","negative regulation of BMP signaling pathway","23/3185","42/11518",0.547619047619048,1.98036929057337,3.93498231687705,0.000189284548404868,0.0203405175715871,0.018677403755234,"LEMD3/CTDSPL2/SMURF2/TRIM33/SMURF1/CRIM1/PPM1A/SPART/TWSG1/UBE2D1/TOB1/HIPK2/GPR155/ABL1/SKIL/SMAD7/WNT5A/TNFAIP6/FZD1/SORL1/FBN1/SFRP1/CHRDL1",23
"166","C2_Identity__DOWN","GO:0030509","BMP signaling pathway","47/3185","107/11518",0.439252336448598,1.58847987793248,3.7808144529481,0.000211043768878685,0.0222340817683367,0.0204161433381712,"HIVEP1/LEMD3/CTDSPL2/SMAD5/SMAD1/SMURF2/ATF2/USP9X/TRIM33/XIAP/SMURF1/TBX20/CRIM1/BMPR2/SMAD9/ACVR1/PPM1A/DDX5/SPART/KDR/USP15/BMPR1A/NOTCH2/TWSG1/ACVR2A/UBE2D1/TOB1/BMP5/HIPK2/NEO1/GPR155/ABL1/SKIL/SMAD7/WNT5A/HFE/ELAPOR2/TNFAIP6/FZD1/SORL1/FBN1/BMP6/SULF1/SFRP1/CHRDL1/TMEM100/USP9Y",47
"167","C2_Identity__DOWN","GO:0150116","regulation of cell-substrate junction organization","31/3185","63/11518",0.492063492063492,1.77946226109491,3.83523104145869,0.000219027655438778,0.0225901723871149,0.0207431187082405,"ROCK1/PTK2/CLASP2/NRP1/LDB1/FERMT2/LIMS1/TEK/VEGFA/CLASP1/MAP4K4/PHLDB2/SLK/PTPRJ/EPB41L5/PEAK1/KDR/VCL/EPHA3/MACF1/LIMCH1/PIK3R1/ROCK2/MAPRE2/ARHGAP6/ABL1/CORO1C/THBS1/WDPCP/GPM6B/SFRP1",31
"168","C2_Identity__DOWN","GO:0030335","positive regulation of cell migration","153/3185","433/11518",0.353348729792148,1.27782438610548,3.64309229307169,0.000222832521220378,0.0225901723871149,0.0207431187082405,"ITGB1/PDPK1/ATM/FAT1/ADAM9/MED23/RDX/SIRT1/RAPGEF2/PIK3C2A/SPAG9/PTK2/HIF1A/FER/MAPK1/DOCK4/TJP1/ARHGAP5/ANO6/SMURF2/APC/NUMB/SRGAP2C/DOCK1/CLASP2/ATP7A/ZNF304/DOCK7/APP/NRP1/SP1/FERMT2/ADAM10/CAPN7/CRKL/KITLG/TEK/ITGB3/MAP3K7/AKIRIN1/ZNF609/VEGFA/PRKCE/MOSPD2/ITGAV/OXSR1/SSH1/RPS6KB1/ETS1/NIPBL/CLASP1/SASH1/BMPR2/KIF20B/MAP4K4/ACVR1/RUFY3/TGFBR2/ATP8A1/EPB41L5/NFE2L2/AKT3/CPNE3/GAB1/SWAP70/HDAC9/NUS1/WNK1/SEMA6D/KDR/PROX1/ANGPT1/PTPRC/PLPP3/CBLL1/TLR4/SEMA3C/MYLK/FGF2/CRK/PDCD10/JAK2/CASP8/FGF7/PIK3CB/PIK3R1/ROCK2/ITGA6/SPRY2/SYNE2/ITGA2/MAPRE2/FBXO5/ABL1/F2R/PDGFD/MDM2/THBS1/STK4/IGFBP5/TGFBR1/SEMA5A/MIR590/IL1R1/HGF/DAAM2/S1PR1/P2RY12/EGFR/ACKR3/WNT5A/CYP1B1/RIPOR2/DOCK8/CD274/SDCBP/DDR2/CLEC7A/MIR221/TNFAIP6/MIR27B/KIT/ADAMTS1/AKAP12/F3/EGF/PRKCA/CDH13/ENPP2/BCL2/LYN/F2RL1/EPHA4/PLP1/PTGS2/HAS2/PLK2/PDGFRA/FN1/NRP2/POSTN/CCN4/CARMIL1/CCBE1/IGF1/CX3CR1/TGFB2/NEDD9/CXCL8/CCR1/SNAI2/SELE/NR4A3",153
"169","C2_Identity__DOWN","GO:0007098","centrosome cycle","49/3185","113/11518",0.433628318584071,1.56814159292035,3.75207812301755,0.000228391282929822,0.0227249326515173,0.0208668604891243,"SIRT1/CCP110/PDCD6IP/PPP1R12A/HAUS6/KIF3A/CEP135/KAT2B/PKD2/SPICE1/CEP76/SASS6/CEP44/POC1B/USP33/TUBE1/XPO1/CHORDC1/C2CD3/CKAP5/TRIM37/HAUS3/MDM1/HAUS2/CEP68/CEP192/NIN/CEP120/VPS4B/UVRAG/CCNL1/NDE1/UBXN2B/CEP295/ALMS1/RTTN/ROCK2/CDK2/BRCA1/MAP9/TMEM67/PDE4DIP/GEN1/CNTLN/CDK1/SLC16A1/PARD6B/CEP85/PLK2",49
"170","C2_Identity__DOWN","GO:0051893","regulation of focal adhesion assembly","29/3185","58/11518",0.5,1.80816326530612,3.81456047703858,0.000244222167058166,0.0234322447072058,0.0215163401692034,"ROCK1/PTK2/CLASP2/NRP1/LDB1/FERMT2/LIMS1/TEK/VEGFA/CLASP1/MAP4K4/PHLDB2/SLK/PTPRJ/EPB41L5/PEAK1/KDR/VCL/EPHA3/MACF1/LIMCH1/ROCK2/ARHGAP6/ABL1/CORO1C/THBS1/WDPCP/GPM6B/SFRP1",29
"171","C2_Identity__DOWN","GO:0090109","regulation of cell-substrate junction assembly","29/3185","58/11518",0.5,1.80816326530612,3.81456047703858,0.000244222167058166,0.0234322447072058,0.0215163401692034,"ROCK1/PTK2/CLASP2/NRP1/LDB1/FERMT2/LIMS1/TEK/VEGFA/CLASP1/MAP4K4/PHLDB2/SLK/PTPRJ/EPB41L5/PEAK1/KDR/VCL/EPHA3/MACF1/LIMCH1/ROCK2/ARHGAP6/ABL1/CORO1C/THBS1/WDPCP/GPM6B/SFRP1",29
"172","C2_Identity__DOWN","GO:0003018","vascular process in circulatory system","76/3185","193/11518",0.393782383419689,1.42404568044835,3.67278836210348,0.000250124775179165,0.0235775511760992,0.0216497658589981,"ITGB1/ADD3/ROCK1/PIK3C2A/DOCK4/TJP1/ARHGAP42/GCLM/SLC2A13/ZDHHC21/ZEB2/KAT2B/FERMT2/SLC4A4/TEK/ABCC9/P2RY1/VEGFA/BMPR2/MYLK3/ATP8A1/PTPRJ/GCLC/YES1/LEPR/AVPR1A/GUCY1A1/ATP2B1/TJP2/HRH2/ANGPT1/ADRA1A/SLC8A1/SLC16A7/ROCK2/SLC12A2/PRKG1/ABL1/F2R/PDE3A/SLC38A2/SLC2A10/ITGA1/SLC38A1/EDNRA/SLC16A12/ITGA9/ATP2B4/EGFR/SLC16A1/SLC6A1/SLC1A1/SLC1A3/ABCC4/ABCB1/ATP1A2/SLC6A6/AKAP12/SLC7A1/EDNRB/GCH1/CEACAM1/SLIT2/CD38/F2RL1/BMP6/ABCG2/FOXC1/SLC1A2/PTGS2/TFRC/ADRA1B/GRIP2/SLC22A3/AGTR1/HTR2B",76
"173","C2_Identity__DOWN","GO:0002244","hematopoietic progenitor cell differentiation","46/3185","105/11518",0.438095238095238,1.5842954324587,3.71835579274071,0.000263980057774144,0.0244545663865599,0.0224550731540365,"SP3/UFL1/ITCH/DHX36/ZBTB1/LIG4/SOS1/PRKDC/NUDT21/CHD2/BRAF/REST/ATF2/METTL14/KITLG/AP3B1/SIN3A/SOS2/AGPAT5/EIF2AK2/TENT2/NFE2L2/EML1/KDR/FNIP1/PTPRC/MED1/DHTKD1/SH2B3/PRRC2C/PUS7/ABL1/PYGO1/CDK6/INHBA/LIPA/KIT/RLIG1/BVES/BCL2/LYN/FOXC1/PDGFRA/PLEK/SFRP1/HOXB3",46
"174","C2_Identity__DOWN","GO:0050808","synapse organization","111/3185","302/11518",0.367549668874172,1.32917961886741,3.58377817300934,0.000300672596179875,0.0273815908351605,0.0251427735645866,"ITGB1/DHX36/ROCK1/ADNP/NEDD4/SETD5/ASAP1/PPFIA1/MYCBP2/LRRK2/WASF3/SRGAP2C/REST/CAPRIN1/PCDHGC3/APP/NRP1/VPS35/ADAM10/CRKL/RYK/RPS6KA5/IL1RAP/ITGB3/SPG11/TANC1/RAP1B/ERC1/DIP2A/CAP2/PRNP/NF1/OGT/CD2AP/SSH1/APPL1/OPHN1/SLC25A46/RAP2A/ABHD17B/PTPN13/LRP4/GLRB/ANK3/ALS2/PCDHGC4/MTMR2/DLG1/PCDHGC5/STK38L/PPFIBP1/WASL/PCDHB4/COL4A5/NPTN/CRK/CDKL5/EGLN1/FILIP1/APBB2/PCDHB14/PTPRD/PLXNC1/ARHGEF9/UBE3A/FZD5/SYNGAP1/SIPA1L1/ABL1/F2R/GPRASP3/HOMER1/ERBB4/PCDHB13/PLXNA4/NLGN1/DISC1/SPARCL1/CDK5R1/ZDHHC2/WNT5A/EEF2K/FRMPD4/MYOT/SLC6A1/EPHA7/SLC1A1/SDCBP/ADGRL3/COL4A1/PCDHB5/FZD1/SEPTIN11/PCDH17/AMIGO2/EPHA4/GABRE/NLGN4X/CLSTN2/WASF1/NRP2/GABRA4/NTRK2/CX3CR1/NEDD9/THBS2/SLITRK4/FLRT2/CHRDL1/TNC/BDNF",111
"175","C2_Identity__DOWN","GO:0097581","lamellipodium organization","35/3185","75/11518",0.466666666666667,1.68761904761905,3.69345057764551,0.000328708442343107,0.0294358410118252,0.0270290608642481,"ITGB1/NCKAP1/ACTR2/FER/WASF3/SPATA13/CCDC88A/ATP7A/TWF1/AKIRIN1/NCK1/GOLPH3/ACTR3/ABI1/ARHGEF6/VCL/PIK3CA/VAV2/KANK1/ARPIN/PIK3R1/CORO1C/S1PR1/P2RY12/AUTS2/PLCE1/KIT/AVIL/VAV3/SLIT2/CDH13/AJUBA/ENPP2/WASF1/CARMIL1",35
"176","C2_Identity__DOWN","GO:0051261","protein depolymerization","40/3185","89/11518",0.449438202247191,1.62531529465719,3.66111734582125,0.000342029725684037,0.030126651083612,0.0276633878219341,"ATXN7/WDR47/ADD3/RDX/WASHC2C/APC/SYNJ1/TTBK2/CLASP2/TAOK1/DNAJC6/TWF1/KIF2A/CCSAP/CKAP5/CLASP1/MTPN/SWAP70/HDGFL3/LIMA1/CAMSAP2/EPS8/CKAP2/VPS4B/NCKAP5/SPTBN1/CAPZA2/PIK3CA/ASPH/TMOD2/SVIL/MICAL3/PLEKHH2/SPAST/SEMA5A/AVIL/MID1/F2RL1/CARMIL1/PLEK",40
"177","C2_Identity__DOWN","GO:0006929","substrate-dependent cell migration","15/3185","24/11518",0.625,2.26020408163265,3.82062679524799,0.000372789872603565,0.0323064513790154,0.0296649598114246,"NRP1/NCK1/CD2AP/OPHN1/EPB41L5/PTPRC/ITGA2/STK4/P2RY12/ROBO1/SDCBP/STON1/SLIT2/FN1/SNAI2",15
"178","C2_Identity__DOWN","GO:0018210","peptidyl-threonine modification","37/3185","81/11518",0.45679012345679,1.65190224237843,3.63992667164343,0.000381129591698761,0.0325049094634515,0.029847191249659,"PDPK1/HIPK1/TAF1/ROCK1/TBK1/LRRK2/MAPK1/PRKDC/ATF2/APP/TNKS/MAPK8/OXSR1/DYRK1A/DYRK2/CDC42BPA/CAMK2D/GSK3B/SPRED1/GALNT1/WNK1/SPRED2/GALNT11/CDC42BPB/HIPK2/ROCK2/SPRY2/CSNK2A3/HIPK3/LMTK2/EOGT/CDK5R1/SMAD7/CDK1/WNT5A/EGF/PRKCA",37
"179","C2_Identity__DOWN","GO:0043087","regulation of GTPase activity","85/3185","223/11518",0.381165919282511,1.37842042646655,3.52782956526559,0.000395744835843436,0.0327555576402569,0.0300773455307501,"ITGB1/ARHGAP29/RDX/RAPGEF2/ARFGEF1/C9orf72/PTK2/RAB3GAP2/LRRK2/PREX2/SOS1/ARHGAP42/RIC1/TBC1D12/ARHGAP12/SMCR8/PIP5K1A/RALGAPA1/USP6NL/DOCK7/FGD6/FERMT2/RALGAPB/LIMS1/ECT2/EVI5/CPEB2/RGL1/TBC1D9/LRCH1/TMED2/RAB11FIP2/TBC1D5/TBCK/SNX9/SYDE2/SNX13/NF1/SOS2/TBC1D8B/MAP4K4/RABGAP1/PICALM/GSK3B/ALS2/ARHGAP24/WNK1/MMUT/RAPGEF4/DOCK9/ZC3H15/TBC1D8/EPHA3/CRK/RALBP1/TBC1D4/CDKL5/RAPGEF5/VAV2/SNX18/RALGPS2/RALGAPA2/RAPGEF6/PLXNC1/ITGA6/CCPG1/FGD4/SIPA1L1/PRKG1/MAPRE2/F2R/CORO1C/PLXNA4/CAV2/RIPOR2/DOCK8/AGAP2/BVES/VAV3/F2RL1/EPHA4/DOCK11/NTRK2/SFRP1/GPR65",85
"180","C2_Identity__DOWN","GO:0021953","central nervous system neuron differentiation","43/3185","98/11518",0.438775510204082,1.58675551853394,3.60629192673427,0.000396261166316154,0.0327555576402569,0.0300773455307501,"WDR47/RAPGEF2/MYCBP2/GIGYF2/RORA/SCYL2/ATP7A/NRP1/LDB1/HERC1/ZSWIM6/TAOK1/SPG11/SIN3A/TBX20/TTC21B/OPHN1/ZMIZ1/SLC25A46/PALS1/MTPN/DYNC2H1/AGTPBP1/NIN/PROX1/BMPR1A/B4GALT5/PTCH1/B4GALT6/MAP2/C21orf91/NDNF/PLXNA4/INHBA/DISC1/CDH11/GLI3/DCLK1/SLIT2/EPHA4/NR4A2/NRP2/NTRK2",43
"181","C2_Identity__DOWN","GO:0048729","tissue morphogenesis","151/3185","432/11518",0.349537037037037,1.26404006046863,3.45818299310413,0.00042757783114133,0.0348087225260964,0.0319626362768646,"ITGB1/FAT1/SEC24B/FRS2/ARL13B/YAP1/FZD6/LGR4/HIF1A/EXOC5/SOS1/SMAD1/ARHGAP12/NR3C1/CLIC4/NPHP3/BTBD7/ZFPM2/MIB1/APC/GORAB/PKD2/CLASP2/KRAS/ATP7A/INTU/NRP1/FERMT2/ITGB3/RAB10/NTN4/MYO9A/VEGFA/TBX20/TMED2/SETD2/C2CD3/ITGAV/APAF1/OPHN1/CLASP1/BMPR2/KIF20B/ACVR1/PALS1/TGFBR2/PHLDB2/TRAF6/MED12/EPB41L5/CEP290/BRD2/CECR2/HEG1/TTC8/PRKACB/LUZP1/ARHGAP24/PBX1/KDR/PROX1/DLG1/CHD7/PRICKLE1/PKP2/PHACTR4/PGR/HS2ST1/BBS7/MED1/VCL/BMPR1A/FZD3/SEMA3C/NOTCH2/TWSG1/MYLK/GNA13/FGF2/PTCH1/EFNB2/OPA1/PDCD10/EGLN1/GRB2/STARD13/FGF7/BMP5/STAT1/KDM5B/TXNRD1/SPRY2/TTN/ITGA2/FZD5/ABL1/MDM2/CA2/STK4/ERBB4/MDM4/WDPCP/GJA1/IGFBP5/TGFBR1/EDNRA/INHBA/TBX18/HGF/S1PR1/GREB1L/EGFR/SMAD7/RYR2/WNT5A/KLHL3/EPHA7/ROBO1/MIR221/GLI3/COL4A1/FZD1/EGF/SPRY1/CEACAM1/SLIT2/EYA1/ALDH1A2/NPNT/AJUBA/BCL10/ADAMTS5/BCL2/DSP/EPHA4/ADAMTS12/CYP7B1/ALDH1A3/FOXC1/ITGA8/RDH10/SULF1/NRP2/GCNT1/KLF4/TGFB2/SFRP1/SNAI2/TMEM100/TNC/CTHRC1",151
"182","C2_Identity__DOWN","GO:0001503","ossification","111/3185","305/11518",0.363934426229508,1.31610572097692,3.45895630089675,0.000461443263869025,0.0370049948771384,0.0339793335075275,"SP3/UFL1/DHX36/YAP1/NAB1/PTK2/LGR4/HIF1A/DDX21/SMAD5/SGMS2/MAPK1/SUN1/SMAD1/SUCO/BCOR/PTPN11/IPO7/ANO6/BMP2K/REST/INTU/FERMT2/DNAJC13/SYNCRIP/TXLNG/TEK/EIF2AK3/SETD2/IARS1/NF1/CRIM1/NIPBL/BMPR2/ACVR1/TRAF6/KL/DDX5/DHX9/LRP4/FIGNL1/GSK3B/IL6ST/PBX1/BPNT2/HSD17B4/ATP2B1/PRICKLE1/CBFB/IFT80/BMPR1A/CAT/TWSG1/FGF2/PTCH1/SLC8A1/ZMPSTE24/ACVR2A/TOB1/BMP5/LIMD1/WWTR1/FBXO5/CHSY1/MINPP1/PPARGC1B/KLF10/GJA1/IGFBP5/TMEM38B/CDK6/HGF/S1PR1/TMEM64/EGFR/CSGALNACT1/SMAD7/WNT5A/SLC26A2/CDH11/DDR2/TNFAIP6/IGSF10/GLI3/LOX/FZD1/RANBP3L/XYLT1/NOCT/VCAN/NPNT/RORB/PTGER4/BCL2/SNX10/ADAMTS12/BMP6/GPM6B/COL5A2/FOXC1/PTGS2/CCN4/IGF1/FBN2/EGR2/CCR1/SFRP1/CHRDL1/SNAI2/TNC/CTHRC1",111
"183","C2_Identity__DOWN","GO:1901879","regulation of protein depolymerization","32/3185","68/11518",0.470588235294118,1.70180072028812,3.58830403508959,0.000484950949187424,0.0383182566174122,0.0351852182483197,"ATXN7/WDR47/ADD3/RDX/WASHC2C/APC/TTBK2/CLASP2/TAOK1/TWF1/CLASP1/MTPN/SWAP70/HDGFL3/LIMA1/CAMSAP2/EPS8/CKAP2/SPTBN1/CAPZA2/PIK3CA/ASPH/TMOD2/SVIL/PLEKHH2/SPAST/SEMA5A/AVIL/MID1/F2RL1/CARMIL1/PLEK",32
"184","C2_Identity__DOWN","GO:0099537","trans-synaptic signaling","144/3185","411/11518",0.35036496350365,1.26703411291524,3.4081051122764,0.000512870050035116,0.0391035600031118,0.0359063124069833,"ITGB1/SLC12A6/RNF19A/ADNP/RAPGEF2/AKAP9/RPS6KA3/GLS/LRRK2/MAPK1/RAB5A/NR3C1/BRAF/SYNJ1/USP8/PREPL/KRAS/APP/VPS35/PXK/ATXN3/IL1RAP/CLCN3/FMR1/SPG11/FCHSD2/LRP6/VPS54/KMT2A/P2RY1/STXBP3/PRKCE/RAP1B/ERC1/PRNP/HMGCR/NF1/GUCY1B1/SSH1/RPS6KB1/OPHN1/TRIO/HIP1/EEA1/USP46/PLCL1/STXBP5/SLC30A1/BLOC1S6/GSK3B/GLRB/SNAP23/ALS2/GUCY1A1/CPEB3/MTMR2/MYOF/EIF2AK4/HRH2/SYNE1/DLG1/ADRA1A/PLCB1/FBXL20/PCDHB4/NPTN/TMOD2/CDKL5/KIF5B/JAK2/YWHAG/DOC2B/STX11/PCDHB14/PTPRD/ATAD1/UBE3A/PRKAR2B/SYNGAP1/SIPA1L1/SLC12A2/ABL1/F2R/PPP1R9A/SLC38A2/CA2/HOMER1/PCDHB13/APBA1/SLC38A1/AMPH/NLGN1/ATP2A2/SYPL1/PDE7B/LAMA2/EGFR/DISC1/CHRM2/MCTP1/ZDHHC2/WNT5A/SLC6A1/EPHA7/CDH11/IGSF11/SLC1A1/SLC1A3/SDCBP/ATP1A2/SLC6A6/BCHE/ABAT/KIT/RIC3/PCDHB5/AKAP12/LIN7A/PCDH17/CADPS/CD38/NALCN/EPHA4/GABRE/GRM1/EGR3/NLGN4X/SLC1A2/PLP1/MME/RGS4/PTGS2/CLSTN2/P2RX3/PLK2/SV2B/GABRA4/NTRK2/CX3CR1/GRIN2A/EGR2/CHRDL1/HTR2B/BDNF",144
"185","C2_Identity__DOWN","GO:0040017","positive regulation of locomotion","157/3185","453/11518",0.346578366445916,1.25334054151462,3.40096213923425,0.000515026812092405,0.0391035600031118,0.0359063124069833,"ITGB1/PDPK1/ATM/FAT1/ADAM9/MED23/RDX/SIRT1/RAPGEF2/PIK3C2A/SPAG9/PTK2/HIF1A/FER/MAPK1/DOCK4/TJP1/ARHGAP5/ANO6/SMURF2/APC/NUMB/SRGAP2C/DOCK1/CLASP2/ATP7A/ZNF304/DOCK7/APP/NRP1/SP1/VPS35/FERMT2/ADAM10/CAPN7/CRKL/KITLG/TEK/ITGB3/MAP3K7/AKIRIN1/ZNF609/VEGFA/PRKCE/MOSPD2/ITGAV/OXSR1/SSH1/RPS6KB1/ETS1/NIPBL/CLASP1/SASH1/BMPR2/KIF20B/MAP4K4/ACVR1/RUFY3/TGFBR2/ATP8A1/EPB41L5/NFE2L2/AKT3/CPNE3/GAB1/SWAP70/HDAC9/NUS1/WNK1/SEMA6D/KDR/PROX1/ANGPT1/PTPRC/PLPP3/CBLL1/TLR4/CFAP69/SEMA3C/MYLK/FGF2/CRK/PDCD10/JAK2/CASP8/FGF7/PIK3CB/PIK3R1/ROCK2/ITGA6/SPRY2/SYNE2/ITGA2/MAPRE2/FBXO5/ABL1/F2R/PDGFD/MDM2/THBS1/STK4/IGFBP5/TGFBR1/SEMA5A/MIR590/IL1R1/HGF/DAAM2/S1PR1/P2RY12/EGFR/ACKR3/WNT5A/CYP1B1/RIPOR2/DOCK8/CD274/SDCBP/DDR2/CLEC7A/MIR221/TNFAIP6/MIR27B/KIT/ADAMTS1/AKAP12/F3/BVES/EGF/SLIT2/PRKCA/CDH13/ENPP2/BCL2/LYN/F2RL1/EPHA4/PLP1/PTGS2/HAS2/PLK2/PDGFRA/FN1/NRP2/POSTN/CCN4/CARMIL1/CCBE1/IGF1/CX3CR1/TGFB2/NEDD9/CXCL8/CCR1/SNAI2/SELE/NR4A3",157
"186","C2_Identity__DOWN","GO:0007268","chemical synaptic transmission","143/3185","408/11518",0.350490196078431,1.26748699479792,3.40094363603704,0.000526300400798302,0.0391035600031118,0.0359063124069833,"ITGB1/SLC12A6/RNF19A/ADNP/RAPGEF2/AKAP9/RPS6KA3/GLS/LRRK2/MAPK1/RAB5A/NR3C1/BRAF/SYNJ1/USP8/PREPL/KRAS/APP/VPS35/PXK/ATXN3/CLCN3/FMR1/SPG11/FCHSD2/LRP6/VPS54/KMT2A/P2RY1/STXBP3/PRKCE/RAP1B/ERC1/PRNP/HMGCR/NF1/GUCY1B1/SSH1/RPS6KB1/OPHN1/TRIO/HIP1/EEA1/USP46/PLCL1/STXBP5/SLC30A1/BLOC1S6/GSK3B/GLRB/SNAP23/ALS2/GUCY1A1/CPEB3/MTMR2/MYOF/EIF2AK4/HRH2/SYNE1/DLG1/ADRA1A/PLCB1/FBXL20/PCDHB4/NPTN/TMOD2/CDKL5/KIF5B/JAK2/YWHAG/DOC2B/STX11/PCDHB14/PTPRD/ATAD1/UBE3A/PRKAR2B/SYNGAP1/SIPA1L1/SLC12A2/ABL1/F2R/PPP1R9A/SLC38A2/CA2/HOMER1/PCDHB13/APBA1/SLC38A1/AMPH/NLGN1/ATP2A2/SYPL1/PDE7B/LAMA2/EGFR/DISC1/CHRM2/MCTP1/ZDHHC2/WNT5A/SLC6A1/EPHA7/CDH11/IGSF11/SLC1A1/SLC1A3/SDCBP/ATP1A2/SLC6A6/BCHE/ABAT/KIT/RIC3/PCDHB5/AKAP12/LIN7A/PCDH17/CADPS/CD38/NALCN/EPHA4/GABRE/GRM1/EGR3/NLGN4X/SLC1A2/PLP1/MME/RGS4/PTGS2/CLSTN2/P2RX3/PLK2/SV2B/GABRA4/NTRK2/CX3CR1/GRIN2A/EGR2/CHRDL1/HTR2B/BDNF",143
"187","C2_Identity__DOWN","GO:0098916","anterograde trans-synaptic signaling","143/3185","408/11518",0.350490196078431,1.26748699479792,3.40094363603704,0.000526300400798302,0.0391035600031118,0.0359063124069833,"ITGB1/SLC12A6/RNF19A/ADNP/RAPGEF2/AKAP9/RPS6KA3/GLS/LRRK2/MAPK1/RAB5A/NR3C1/BRAF/SYNJ1/USP8/PREPL/KRAS/APP/VPS35/PXK/ATXN3/CLCN3/FMR1/SPG11/FCHSD2/LRP6/VPS54/KMT2A/P2RY1/STXBP3/PRKCE/RAP1B/ERC1/PRNP/HMGCR/NF1/GUCY1B1/SSH1/RPS6KB1/OPHN1/TRIO/HIP1/EEA1/USP46/PLCL1/STXBP5/SLC30A1/BLOC1S6/GSK3B/GLRB/SNAP23/ALS2/GUCY1A1/CPEB3/MTMR2/MYOF/EIF2AK4/HRH2/SYNE1/DLG1/ADRA1A/PLCB1/FBXL20/PCDHB4/NPTN/TMOD2/CDKL5/KIF5B/JAK2/YWHAG/DOC2B/STX11/PCDHB14/PTPRD/ATAD1/UBE3A/PRKAR2B/SYNGAP1/SIPA1L1/SLC12A2/ABL1/F2R/PPP1R9A/SLC38A2/CA2/HOMER1/PCDHB13/APBA1/SLC38A1/AMPH/NLGN1/ATP2A2/SYPL1/PDE7B/LAMA2/EGFR/DISC1/CHRM2/MCTP1/ZDHHC2/WNT5A/SLC6A1/EPHA7/CDH11/IGSF11/SLC1A1/SLC1A3/SDCBP/ATP1A2/SLC6A6/BCHE/ABAT/KIT/RIC3/PCDHB5/AKAP12/LIN7A/PCDH17/CADPS/CD38/NALCN/EPHA4/GABRE/GRM1/EGR3/NLGN4X/SLC1A2/PLP1/MME/RGS4/PTGS2/CLSTN2/P2RX3/PLK2/SV2B/GABRA4/NTRK2/CX3CR1/GRIN2A/EGR2/CHRDL1/HTR2B/BDNF",143
"188","C2_Identity__DOWN","GO:0036092","phosphatidylinositol-3-phosphate biosynthetic process","13/3185","20/11518",0.65,2.35061224489796,3.73730239611603,0.000538077188141899,0.0391035600031118,0.0359063124069833,"PIKFYVE/ATM/PIK3C2A/PIK3R4/SYNJ1/PIK3C3/INPP4A/INPP4B/UVRAG/PIK3CA/OCRL/PIK3CB/SYNJ2",13
